date,close,high,low,open,volume,amount
6/3/17,3233.8657,3234.6626,3215.067,3217.3345,156092158,193769172396.00
3/3/17,3218.3118,3221.1553,3206.6127,3219.2019,157082368,192707923011.00
2/3/17,3230.0281,3256.8074,3228.6647,3250.5183,181215076,223043958766.00
1/3/17,3246.9335,3259.9781,3237.8714,3240.0726,190677550,225940967942.00
28/2/17,3241.7331,3242.679,3225.9689,3225.9689,151244318,186019288810.00
27/2/17,3228.6602,3251.6543,3224.0884,3249.1945,182581071,211395715856.00
24/2/17,3253.4327,3253.9556,3233.5348,3246.8603,186406362,213839036867.00
23/2/17,3251.375,3264.0819,3236.3549,3258.8319,209179800,236822582276.00
22/2/17,3261.2184,3261.3808,3243.8398,3252.6898,207453776,234815325824.00
21/2/17,3253.3257,3254.3355,3239.8775,3242.2226,211673066,233551176050.00
20/2/17,3239.9613,3241.458,3198.9633,3198.9633,232152096,250276131814.00
17/2/17,3202.0756,3238.3959,3199.4248,3227.7073,226228177,248572751592.00
16/2/17,3229.6184,3230.2754,3207.7852,3210.3567,216955942,226587611994.00
15/2/17,3212.9857,3235.9977,3206.5606,3215.4639,241507706,257965244460.00
14/2/17,3217.928,3219.4047,3205.2853,3216.137,188798088,204253821854.00
13/2/17,3216.8394,3219.4072,3198.9946,3198.9946,220191508,236158766820.00
10/2/17,3196.699,3205.049,3182.8021,3183.0069,239348913,245772163920.00
9/2/17,3183.1794,3186.838,3162.5744,3164.6875,191640327,209723158641.00
8/2/17,3166.9818,3167.4465,3132.0333,3148.086,144920187,170854126256.00
7/2/17,3153.0878,3159.544,3140.0356,3154.4046,128337442,152559086118.00
6/2/17,3156.9838,3158.8433,3135.3869,3143.0931,127198283,150067694721.00
3/2/17,3140.17,3162.6771,3136.013,3160.0816,92224736,108023659889.00
26/1/17,3159.166,3163.1041,3148.9083,3149.2167,113876772,125013193942.00
25/1/17,3149.5547,3151.4723,3133.1911,3137.6462,112073827,126765829992.00
24/1/17,3142.5533,3149.5312,3131.2181,3134.5921,125973881,134553852177.00
23/1/17,3136.7748,3145.8411,3125.4209,3125.4209,132660392,148145735877.00
20/1/17,3123.1389,3125.6599,3095.2147,3095.8185,122366777,141471811351.00
19/1/17,3101.2992,3115.7778,3094.0055,3104.9715,123851420,139280461467.00
18/1/17,3113.0123,3123.7203,3098.5864,3104.7664,131780128,144546719278.00
17/1/17,3108.7746,3108.9072,3072.3384,3087.0295,136157861,154757554735.00
16/1/17,3103.428,3105.1423,3044.2912,3104.4924,257885996,262826041801.00
13/1/17,3112.7644,3130.5146,3102.1628,3116.0827,156274214,174438553999.00
12/1/17,3119.2886,3144.9699,3115.9787,3133.6015,148889240,161922296472.00
11/1/17,3136.7535,3167.0288,3136.2667,3156.6856,178362221,189186459362.00
10/1/17,3161.6713,3174.5781,3157.3322,3167.5701,179759216,194963216580.00
9/1/17,3171.2362,3173.136,3147.7351,3148.5317,171714075,192110579318.00
6/1/17,3154.321,3172.0347,3153.0253,3163.7761,183708966,207296038444.00
5/1/17,3165.4109,3168.5021,3154.281,3157.9063,174727645,199692026733.00
4/1/17,3158.794,3160.1029,3130.1145,3133.7873,167860850,195914292648.00
3/1/17,3135.9208,3136.4558,3105.3085,3105.3085,141567187,159887139472.00
30/12/16,3103.6373,3108.8393,3089.9894,3097.3454,133267130,151732781753.00
29/12/16,3096.0968,3111.7994,3087.344,3095.8447,132623292,149919182800.00
28/12/16,3102.2357,3118.7818,3094.5488,3113.7671,135727087,154329653047.00
27/12/16,3114.664,3127.8828,3113.7451,3117.3868,141528939,162193908541.00
26/12/16,3122.569,3122.8812,3068.415,3095.5787,152571881,170555610888.00
23/12/16,3110.1544,3138.404,3103.7476,3134.9292,166176769,189281177497.00
22/12/16,3139.558,3143.1685,3126.8872,3132.1558,167804990,185981556911.00
21/12/16,3137.4297,3140.2512,3107.2396,3107.2396,186706607,204247805174.00
20/12/16,3102.8759,3117.0145,3084.7997,3115.8984,157426759,171611881109.00
19/12/16,3118.0846,3125.284,3110.0817,3120.6963,154169716,174500240651.00
16/12/16,3122.9815,3128.8735,3106.3464,3111.5145,164988699,189844752856.00
15/12/16,3117.677,3138.7793,3100.9128,3125.7568,189990626,212863239254.00
14/12/16,3140.5308,3170.0208,3136.348,3149.3774,201358887,219206160238.00
13/12/16,3155.0374,3162.496,3118.7121,3138.9881,185164495,203175456917.00
12/12/16,3152.9704,3245.0946,3149.8955,3233.6661,274708461,294260138539.00
9/12/16,3232.8834,3244.8013,3207.0433,3209.3395,204023956,226387156318.00
8/12/16,3215.3658,3228.122,3211.4712,3225.5499,170710173,197802065189.00
7/12/16,3222.2415,3222.428,3189.485,3198.4748,169072847,189443846603.00
6/12/16,3199.6473,3215.3114,3196.5248,3202.0293,157572693,177170154406.00
5/12/16,3204.7092,3219.5181,3194.8785,3203.7844,223010394,238598033019.00
2/12/16,3243.8432,3279.7137,3235.277,3270.1205,259567205,281559095556.00
1/12/16,3273.3093,3279.6707,3256.2555,3257.0268,237759864,261553934531.00
30/11/16,3250.0344,3277.2694,3239.5206,3272.1422,243576053,262808738181.00
29/11/16,3282.9238,3301.2133,3263.3973,3269.2339,320836287,348149349670.00
28/11/16,3276.9996,3288.3372,3267.6736,3270.0471,281551253,300460150894.00
25/11/16,3261.9378,3262.4379,3209.5979,3241.2433,233921601,259117040400.00
24/11/16,3241.7359,3257.8574,3232.869,3237.428,232324527,267224712392.00
23/11/16,3241.1366,3262.8788,3231.5863,3247.9448,249959592,277942467717.00
22/11/16,3248.3517,3249.6765,3220.9825,3220.9825,261631547,292484830640.00
21/11/16,3218.1477,3229.7568,3188.2799,3188.4964,230652844,263177808131.00
18/11/16,3192.8559,3212.394,3187.4963,3207.1933,209826639,235352062308.00
17/11/16,3208.4525,3211.0527,3187.2056,3198.4985,214206240,226775851180.00
16/11/16,3205.0572,3210.8927,3195.4105,3208.4973,221766993,244854511188.00
15/11/16,3206.9858,3214.292,3195.0353,3209.9546,240886350,267003870859.00
14/11/16,3210.371,3221.4584,3186.7956,3187.7093,329608313,346974628516.00
11/11/16,3196.0436,3202.7401,3166.0696,3169.4007,310854579,343773951274.00
10/11/16,3171.282,3172.3085,3148.544,3148.544,244192602,285992810523.00
9/11/16,3128.3702,3146.9497,3096.9466,3146.0775,241114958,277229392734.00
8/11/16,3147.8875,3156.8812,3134.9547,3140.9435,190846979,221585117190.00
7/11/16,3133.3326,3139.2017,3117.0961,3124.892,179418490,210602324385.00
4/11/16,3125.3167,3141.3337,3119.5354,3126.3489,197683197,239043257281.00
3/11/16,3128.9356,3140.9298,3094.1025,3096.765,222986260,265820360415.00
2/11/16,3102.7326,3118.9773,3099.8196,3115.7291,182722067,221676542065.00
1/11/16,3122.4356,3122.6147,3097.0423,3101.6639,160232032,195831592265.00
31/10/16,3100.492,3102.3015,3081.0722,3097.1881,151506764,178427745444.00
28/10/16,3104.2703,3128.6427,3101.2371,3111.7035,181774123,212593009855.00
27/10/16,3112.3498,3114.7587,3100.3918,3112.6028,158008789,182237125269.00
26/10/16,3116.3119,3129.8382,3110.3874,3129.8382,191663263,215767706369.00
25/10/16,3131.9385,3132.5046,3121.0499,3127.9684,203380898,220861464075.00
24/10/16,3128.2467,3137.0335,3090.7864,3092.0466,240522349,250354393568.00
21/10/16,3090.9412,3101.8486,3069.2669,3081.3891,187388072,201953662395.00
20/10/16,3084.4577,3089.682,3076.2949,3084.9076,160691364,177674542710.00
19/10/16,3084.7189,3096.2228,3076.7705,3085.749,182470143,197481136362.00
18/10/16,3083.8751,3084.1867,3037.4036,3037.4036,182042460,196036127966.00
17/10/16,3041.1663,3068.812,3033.7532,3064.691,163733265,180594077051.00
14/10/16,3063.8086,3064.7895,3043.1841,3056.9927,155373705,163792994643.00
13/10/16,3061.3458,3064.9989,3052.6403,3057.9724,154756725,166335869075.00
12/10/16,3058.4981,3060.5142,3048.8881,3057.3163,142493577,159982961360.00
11/10/16,3065.2497,3066.104,3048.0175,3051.6216,167273496,183787648350.00
10/10/16,3048.1428,3048.2358,3014.6198,3020.4566,160051104,175521792580.00
30/9/16,3004.703,3009.1953,2993.0617,2994.2507,101333562,112794538478.00
29/9/16,2998.4827,3009.1984,2991.9088,2992.1683,113213919,122728570070.00
28/9/16,2987.8576,3000.6954,2984.3206,3000.6954,104625697,116437377488.00
27/9/16,2998.1723,2998.2333,2969.1321,2974.593,121701450,133372708394.00
26/9/16,2980.4295,3028.2428,2980.1169,3028.2428,144330286,162257246419.00
23/9/16,3033.8956,3046.8047,3032.8023,3044.7858,125590976,147377736332.00
22/9/16,3042.3132,3054.4351,3035.0703,3038.422,139309554,159031064132.00
21/9/16,3025.8736,3032.4503,3017.5408,3021.5762,115721213,134133726402.00
20/9/16,3022.9995,3027.8165,3015.8804,3027.1717,118924117,139662303158.00
19/9/16,3026.0513,3026.6512,3005.3228,3005.3228,119225027,133168828076.00
14/9/16,3002.8486,3017.9447,2995.4156,3008.9044,133413401,148148969909.00
13/9/16,3023.5095,3029.7208,3008.7405,3025.0345,135387580,152791306018.00
12/9/16,3021.9771,3040.9522,2999.9288,3037.5073,206012086,221846569008.00
9/9/16,3078.8548,3101.7922,3078.2183,3095.4269,160692924,182056232520.00
8/9/16,3095.9543,3096.7832,3083.9015,3089.9529,145883771,165944472734.00
7/9/16,3091.9281,3105.6775,3087.8794,3091.3287,186956763,207162121474.00
6/9/16,3090.7127,3095.5092,3053.1868,3071.0554,172908524,193057729108.00
5/9/16,3072.0953,3085.4853,3065.329,3070.707,144963317,161243675297.00
2/9/16,3067.352,3072.5258,3050.4924,3057.4945,150446920,170592139865.00
1/9/16,3063.3054,3088.7043,3062.8763,3083.9606,155191093,177093295280.00
31/8/16,3085.491,3087.6977,3063.3963,3072.9164,141368609,168986117678.00
30/8/16,3074.6768,3082.9879,3065.9713,3071.4404,140434811,163878823044.00
29/8/16,3070.0273,3074.9433,3058.7853,3068.4602,144500007,166397346222.00
26/8/16,3070.3088,3087.6522,3063.894,3069.8504,149663901,176309498242.00
25/8/16,3068.3294,3073.4441,3041.5053,3073.4441,174032980,200859751351.00
24/8/16,3085.8804,3097.1483,3079.5478,3092.0197,145707440,168362528488.00
23/8/16,3089.7055,3101.1095,3073.5292,3081.5717,161368965,179183487675.00
22/8/16,3084.8051,3112.7395,3083.5932,3107.3812,185387927,207638874518.00
19/8/16,3108.102,3113.3438,3082.771,3100.3912,194347453,212050971111.00
18/8/16,3104.1138,3125.5812,3093.3171,3107.7527,229359081,256969677017.00
17/8/16,3109.5549,3114.2545,3090.2811,3106.9911,213839637,243405250612.00
16/8/16,3110.0369,3140.4408,3102.0653,3130.5333,278328934,308544861178.00
15/8/16,3125.1952,3137.4763,3053.8705,3056.4835,297616506,327991129268.00
12/8/16,3050.6674,3051.0541,2999.039,3000.2731,168173657,179304885162.00
11/8/16,3002.6376,3038.0478,3001.1681,3013.6776,161879481,179861525628.00
10/8/16,3018.7459,3033.1964,3017.0903,3023.4724,164675165,184525184723.00
9/8/16,3025.6805,3025.9108,2998.6766,3001.3063,169995446,187716865344.00
8/8/16,3004.2767,3004.7182,2959.0477,2972.6248,155729833,172089654259.00
5/8/16,2976.6962,2991.6767,2971.5638,2978.7776,141857101,161795980405.00
4/8/16,2982.4261,2982.8601,2958.9332,2976.4096,133933301,153307963507.00
3/8/16,2978.4608,2981.1555,2956.7856,2963.2145,141141332,159088262525.00
2/8/16,2971.2787,2971.2787,2946.6365,2950.0796,115468900,129266872711.00
1/8/16,2953.3854,2972.8751,2931.9633,2971.9491,147407763,162372674323.00
29/7/16,2979.3388,3000.0546,2972.9166,2992.5355,150101534,170198566552.00
28/7/16,2994.3234,3003.3631,2968.182,2980.5012,190564950,217626998763.00
27/7/16,2991.9991,3057.4237,2939.2273,3050.3675,280160915,316811388907.00
26/7/16,3050.1661,3050.6145,3013.8021,3014.0397,156694506,185474467705.00
25/7/16,3015.8278,3027.1228,3003.2921,3008.0937,144206582,175422000819.00
22/7/16,3012.8157,3039.27,3007.4567,3038.1182,162010181,197517350360.00
21/7/16,3039.0091,3053.3336,3027.3676,3027.6042,163767370,200278455546.00
20/7/16,3027.8995,3042.997,3022.6309,3034.7139,138242815,171472917220.00
19/7/16,3036.5979,3043.5999,3014.2889,3040.2257,155361466,187206723214.00
18/7/16,3043.5643,3058.3214,3031.6388,3047.6373,177496562,206667709265.00
15/7/16,3054.296,3062.6832,3044.5375,3056.6817,172866398,202840549580.00
14/7/16,3054.0182,3057.0458,3036.5234,3054.9748,180194804,208939031310.00
13/7/16,3060.6893,3069.0469,3048.1991,3049.5128,253659384,279350871891.00
12/7/16,3049.381,3049.6814,2984.4205,2992.5195,259486295,288656744057.00
11/7/16,2994.9167,3022.9439,2990.9071,2993.7489,224338224,271916499904.00
8/7/16,2988.0939,3001.5506,2983.881,3000.3263,168986859,209672668128.00
7/7/16,3016.8467,3024.1087,2994.6426,3009.3533,222681667,270197134238.00
6/7/16,3017.2924,3017.6523,2984.8278,2998.5207,212370920,246497840951.00
5/7/16,3006.3919,3010.275,2990.6416,2991.7524,235204450,270418011629.00
4/7/16,2988.604,2992.4978,2922.5196,2924.293,222017132,253150365202.00
1/7/16,2932.4758,2944.9894,2925.8101,2931.8016,141246227,173006184794.00
30/6/16,2929.6057,2938.1374,2922.3124,2931.4805,154464930,187459798100.00
29/6/16,2931.5923,2933.9974,2915.0618,2918.5337,193215586,223406351275.00
28/6/16,2912.5574,2913.5817,2878.8243,2885.0112,173871047,211079306343.00
27/6/16,2895.7033,2895.731,2840.2765,2840.5585,156697472,189854731207.00
24/6/16,2854.2864,2899.5689,2807.5976,2883.759,190842609,214913449682.00
23/6/16,2891.9602,2904.1115,2878.661,2902.3979,136137375,163680266691.00
22/6/16,2905.5495,2905.978,2869.5133,2872.7337,130590424,156339384142.00
21/6/16,2878.5575,2919.302,2869.1759,2898.3837,164359089,198201921486.00
20/6/16,2888.8091,2891.6583,2864.0199,2887.6358,136571051,163734439570.00
17/6/16,2885.105,2900.2993,2872.1845,2873.0089,171472517,195432492227.00
16/6/16,2872.8166,2887.7426,2865.3878,2878.4023,173882767,201957154966.00
15/6/16,2887.2101,2894.2639,2811.7808,2814.6931,166671069,197199330848.00
14/6/16,2842.1886,2843.4558,2822.0609,2824.2285,119755274,138531751701.00
13/6/16,2833.0707,2911.1582,2832.5072,2897.2731,169255434,198547765495.00
8/6/16,2927.159,2937.9863,2908.3666,2932.3761,143046071,177377309482.00
7/6/16,2936.0449,2938.444,2923.502,2936.2821,132987867,163605603318.00
6/6/16,2934.0979,2945.9416,2922.2833,2940.9943,141993742,172426791396.00
3/6/16,2938.682,2945.5193,2915.185,2929.7881,172021023,211302476506.00
2/6/16,2925.2293,2925.6702,2906.5242,2911.2193,159716916,185084899734.00
1/6/16,2913.5077,2929.0759,2909.5121,2917.1541,188386421,219868045396.00
31/5/16,2916.616,2917.1351,2822.5927,2822.5927,215260341,236528504779.00
30/5/16,2822.4509,2830.9697,2794.6608,2814.6507,106319589,115587479346.00
27/5/16,2821.046,2832.7994,2809.7992,2817.9684,109845823,123858864609.00
26/5/16,2822.4429,2827.0916,2780.7634,2813.5431,114766797,127105183330.00
25/5/16,2815.0863,2843.165,2807.7488,2835.0293,103527265,117767628730.00
24/5/16,2821.6663,2839.695,2807.1878,2839.6823,111452445,121096058813.00
23/5/16,2843.645,2848.0713,2826.2562,2826.3123,120470455,139950365055.00
20/5/16,2825.4831,2825.9517,2785.0795,2792.8883,108700899,123794592281.00
19/5/16,2806.9061,2829.4023,2801.5475,2802.3147,111595071,124151052180.00
18/5/16,2807.5141,2828.2552,2781.4165,2828.178,140487826,149396820878.00
17/5/16,2843.6841,2860.3205,2832.4592,2850.9264,123369064,140000997865.00
16/5/16,2850.8617,2851.229,2804.9907,2816.7754,114653592,126844299054.00
13/5/16,2827.1087,2850.0929,2814.1146,2828.4615,114319710,123692646942.00
12/5/16,2835.8618,2839.2763,2781.2362,2812.1083,136337655,140838630936.00
11/5/16,2837.0372,2857.2539,2818.6989,2843.5448,135795466,146022521906.00
10/5/16,2832.5912,2845.2376,2820.1642,2822.3273,120829310,128535266100.00
9/5/16,2832.1125,2896.1623,2821.8261,2896.1623,180378330,188705685662.00
6/5/16,2913.2476,3003.5904,2913.0361,2998.4022,206796498,234077433966.00
5/5/16,2997.8416,2999.1181,2977.1998,2987.0224,144831383,163113776353.00
4/5/16,2991.2721,3004.4184,2978.3295,2983.0266,165407106,189046374911.00
3/5/16,2992.6432,2993.5346,2929.8148,2940.3923,168703643,195816604813.00
29/4/16,2938.3235,2950.5761,2930.3565,2935.3756,109310628,128502732169.00
28/4/16,2945.5886,2959.5123,2916.3744,2955.7421,138663274,154614698978.00
27/4/16,2953.6709,2976.0221,2949.4322,2967.1902,130867640,150286301521.00
26/4/16,2964.6997,2965.4291,2933.9707,2944.7156,117711604,134292458713.00
25/4/16,2946.6704,2954.0921,2917.0202,2949.9727,125856243,140638756290.00
22/4/16,2959.24,2960.2089,2926.7759,2933.0349,137211668,148800430845.00
21/4/16,2952.8911,2990.6729,2943.464,2954.3703,189406849,206477126880.00
20/4/16,2972.5837,3055.689,2905.0485,3050.3805,283144219,311154870354.00
19/4/16,3042.8232,3054.5032,3024.8951,3047.1326,156533200,180948014276.00
18/4/16,3033.6604,3058.4629,3022.9701,3058.4629,183304512,208613086291.00
15/4/16,3078.1166,3089.9509,3066.8721,3085.0263,189613051,224141313373.00
14/4/16,3082.3615,3086.6975,3056.9886,3080.09,208237830,235056056274.00
13/4/16,3066.6381,3097.1648,3041.3584,3041.3584,310003246,331420683224.00
12/4/16,3023.6464,3036.8249,3001.3151,3031.3013,182718668,207079807862.00
11/4/16,3033.957,3048.9766,3006.909,3006.909,220018324,252328393482.00
8/4/16,2984.9582,2996.1706,2960.46,2988.2,187904633,207337095111.00
7/4/16,3008.42,3062.3579,3007.0603,3058.3388,220919506,243961813691.00
6/4/16,3050.592,3059.7937,3029.0049,3039.7449,232262051,254914554280.00
5/4/16,3053.0654,3057.3297,2993.1476,3000.9382,256730344,276654687085.00
1/4/16,3009.5298,3009.6729,2956.247,2997.0883,206545866,217520534020.00
31/3/16,3003.9152,3023.4086,2992.9155,3009.3672,220413445,252219758272.00
30/3/16,3000.6449,3001.1055,2941.2177,2941.2177,210371451,234410621024.00
29/3/16,2919.8318,2962.2029,2905.2513,2956.7052,182965345,201625833179.00
28/3/16,2957.82,3008.1675,2948.5259,2988.0104,202021241,232323731401.00
25/3/16,2979.4343,2981.4077,2952.1057,2956.1997,175074344,200818437456.00
24/3/16,2960.9704,2998.1537,2960.5366,2986.801,237006403,274795125597.00
23/3/16,3009.9604,3012.5596,2980.8554,2991.1685,216977462,256328163094.00
22/3/16,2999.3628,3019.1008,2988.4256,3001.63,270377322,311025315982.00
21/3/16,3018.8017,3028.3215,2973.7575,2978.4554,352400438,380823080412.00
18/3/16,2955.1498,2971.5508,2908.7416,2915.5177,313332735,328241161496.00
17/3/16,2904.8319,2921.0002,2857.1913,2875.4108,200290213,213843633130.00
16/3/16,2870.43,2881.5293,2854.1919,2858.7085,186492535,190193858282.00
15/3/16,2864.3684,2865.787,2819.7949,2853.9776,163386667,170219522403.00
14/3/16,2859.499,2889.8164,2823.0282,2830.0836,194816030,202793146786.00
11/3/16,2810.3074,2815.6074,2772.5512,2781.6004,127247554,128450313771.00
10/3/16,2804.7255,2863.1763,2803.4764,2847.567,138979461,141812410338.00
9/3/16,2862.556,2863.0147,2811.7175,2839.4112,183355383,177072557883.00
8/3/16,2901.387,2902.6212,2802.5628,2895.6664,233482661,220513953726.00
7/3/16,2897.3395,2911.8386,2871.3462,2886.6403,217466836,208559323364.00
4/3/16,2874.1468,2880.3719,2808.8493,2848.5384,312495169,294982112798.00
3/3/16,2859.7582,2878.445,2840.8741,2847.3305,287478210,279971936075.00
2/3/16,2849.6811,2852.7001,2732.5388,2733.767,270961783,259318766547.00
1/3/16,2733.17,2747.5621,2668.7574,2688.3799,187207443,182185538136.00
29/2/16,2687.9788,2755.8898,2638.9631,2754.8137,207410709,194640196394.00
26/2/16,2767.2097,2784.7525,2715.8743,2760.0575,191110472,190068987760.00
25/2/16,2741.2454,2922.2372,2729.8506,2922.2372,270284416,271767143332.00
24/2/16,2928.896,2929.8712,2872.2741,2889.8846,213410384,227851643590.00
23/2/16,2903.3313,2928.048,2872.2816,2925.7082,199740663,211548952172.00
22/2/16,2927.175,2933.9638,2880.3474,2888.5984,232176042,238682816535.00
19/2/16,2860.0208,2872.7236,2840.4876,2854.904,163391413,178424845383.00
18/2/16,2862.8927,2893.2148,2857.6989,2881.7769,219203873,230775052843.00
17/2/16,2867.3379,2868.701,2824.3556,2829.7636,216909925,225964250083.00
16/2/16,2836.5705,2840.6224,2758.579,2758.579,195961614,198969133397.00
15/2/16,2746.1958,2760.359,2682.09,2684.9614,129263932,129321056010.00
5/2/16,2763.492,2790.061,2762.1597,2783.0761,141186284,145553630916.00
4/2/16,2781.0227,2793.2981,2751.3135,2751.4317,170382018,175347388383.00
3/2/16,2739.2469,2746.072,2696.8835,2719.5737,148397217,146627121739.00
2/2/16,2749.5703,2755.1591,2687.9817,2687.9817,158078211,158936802658.00
1/2/16,2688.8536,2735.2551,2655.6234,2730.9844,156383744,152830741554.00
29/1/16,2737.5996,2755.3665,2649.7905,2652.8544,186673106,180006812612.00
28/1/16,2655.6609,2740.5358,2647.4931,2711.1582,171120280,167357413390.00
27/1/16,2735.5578,2768.7719,2638.3016,2756.082,215722046,207426675004.00
26/1/16,2749.7854,2911.9907,2743.8393,2907.7177,210836054,212608150650.00
25/1/16,2938.5149,2955.7826,2911.8286,2934.0781,153039057,164023396461.00
22/1/16,2916.5624,2931.3587,2851.7325,2911.1123,159810734,170062245380.00
