date,close,high,low,open,volume,amount
1/3/17,3458.4376,3472.6962,3449.109,3452.2058,10326035400.00,109317781348.00
28/2/17,3452.8103,3460.9089,3441.3589,3445.0274,7521526000.00,81979307360.80
27/2/17,3446.2228,3472.8356,3441.3938,3471.1319,9867216000.00,106830874529.00
24/2/17,3473.8517,3473.8517,3455.2514,3468.9588,9553513300.00,99875164758.60
23/2/17,3473.3236,3492.9616,3460.118,3487.5745,9953633000.00,106555922466.00
22/2/17,3489.7567,3489.946,3473.524,3483.2008,10281599400.00,109232425841.00
21/2/17,3482.823,3490.0855,3472.017,3475.0584,11484200900.00,120675429543.00
20/2/17,3471.3926,3472.6035,3421.6434,3421.6434,13262886200.00,134681505159.00
17/2/17,3421.4419,3457.5562,3419.6143,3443.6166,11460003600.00,118033129670.00
16/2/17,3440.9331,3440.9331,3418.3514,3421.8299,10827696200.00,101809767504.00
15/2/17,3421.7131,3448.0322,3417.0811,3435.3882,12764333800.00,124653179488.00
14/2/17,3435.8042,3440.6748,3424.4028,3438.511,9480946500.00,98537165438.00
13/2/17,3436.275,3439.5432,3416.8746,3416.9168,12014453800.00,125332998844.00
10/2/17,3413.4868,3422.3256,3398.0295,3398.3173,12376872000.00,121908580284.00
9/2/17,3396.2924,3406.5888,3379.7872,3381.8992,9755851500.00,102134228699.00
8/2/17,3383.2878,3383.6859,3347.4302,3361.7811,7540287900.00,82869735773.30
7/2/17,3365.6849,3376.7099,3354.6251,3371.7695,6375446200.00,69758178999.10
6/2/17,3373.2051,3381.3348,3358.7516,3368.1081,6852136000.00,73408134767.90
3/2/17,3364.4923,3392.4773,3362.5653,3390.9315,5518886100.00,57113853254.90
26/1/17,3387.9606,3395.8848,3378.2609,3378.2609,6531664700.00,66488818305.40
25/1/17,3375.9042,3376.4415,3357.2183,3361.6561,5837693100.00,62483395801.90
24/1/17,3364.4509,3371.32,3355.899,3363.1374,6619422600.00,66049651288.60
23/1/17,3364.0808,3378.7388,3355.8475,3359.0543,7555749800.00,76492660153.90
20/1/17,3354.8891,3358.4121,3326.374,3326.9773,6530046200.00,70831324310.20
19/1/17,3329.2891,3346.4959,3324.6835,3330.9522,6615980800.00,63869709162.90
18/1/17,3339.3653,3350.9619,3320.4062,3323.3389,7062322700.00,75680677263.90
17/1/17,3326.3563,3327.3767,3292.2044,3305.6001,6945332800.00,74754505695.70
16/1/17,3319.4455,3322.7819,3264.2071,3314.1507,15777913500.00,153262520121.00
13/1/17,3319.9122,3338.174,3309.3741,3317.9625,8418058900.00,84556101402.80
12/1/17,3317.6241,3343.1279,3315.9629,3332.6857,8123913500.00,75031886874.20
11/1/17,3334.4954,3366.6315,3334.2978,3355.8008,9107143800.00,86750457122.10
10/1/17,3358.2716,3370.5051,3354.0878,3361.6394,8381916000.00,82533965080.20
9/1/17,3363.9014,3366.2219,3344.3472,3345.7483,8370794200.00,87916115242.60
6/1/17,3347.6665,3368.8705,3346.8914,3366.8522,8745911400.00,91072256748.20
5/1/17,3367.7892,3373.4119,3361.462,3368.3402,8833635700.00,91189339581.70
4/1/17,3368.3117,3369.5658,3338.1527,3340.5576,9005082700.00,98014355468.30
3/1/17,3342.2272,3345.2629,3313.9534,3313.9534,8656789600.00,87612765767.50
30/12/16,3310.0808,3313.5497,3295.7513,3302.5993,7174411600.00,76921368837.70
29/12/16,3297.7648,3312.113,3288.0959,3297.036,7008792300.00,75972960430.70
28/12/16,3301.8887,3320.5467,3293.1737,3315.7526,6900043700.00,71759839565.50
27/12/16,3316.3852,3330.2324,3315.8318,3319.2061,7548635900.00,79617133030.40
26/12/16,3322.4006,3322.4212,3267.0481,3293.2236,8979398200.00,95493219935.50
23/12/16,3307.5991,3334.8937,3300.8843,3333.4009,9744471300.00,99575473231.30
22/12/16,3335.672,3340.3628,3322.7196,3335.1218,9227724900.00,92564877569.60
21/12/16,3338.536,3342.4761,3313.7451,3313.7451,10825499500.00,106205485213.00
20/12/16,3309.0641,3329.1022,3289.2682,3328.2985,8756959200.00,88527345888.80
19/12/16,3328.9827,3344.8584,3324.9986,3342.3449,8164067800.00,86095693838.30
16/12/16,3346.0305,3356.2916,3330.4928,3335.3625,9077542200.00,98112206845.40
15/12/16,3340.4338,3378.0367,3327.1429,3363.8597,11496066000.00,121507811540.00
14/12/16,3378.9453,3412.2795,3378.2656,3399.4113,12400774400.00,126182669414.00
13/12/16,3405.0355,3416.2147,3370.5956,3394.2072,12110509700.00,124454188749.00
12/12/16,3409.1794,3495.8022,3400.793,3489.2683,18746775100.00,199163540831.00
9/12/16,3493.7004,3507.9276,3461.7612,3464.8733,15030330800.00,152674867707.00
8/12/16,3470.1426,3484.3402,3466.512,3481.8067,11738392200.00,119188508676.00
7/12/16,3475.7473,3475.7473,3445.7561,3458.3687,11434510300.00,115282194223.00
6/12/16,3459.1533,3477.5901,3456.8067,3466.2417,11552909000.00,125727753193.00
5/12/16,3469.4073,3496.8838,3457.3433,3473.6876,18085235500.00,190175061733.00
2/12/16,3528.9547,3562.5497,3516.7881,3559.7711,19635548000.00,203742147476.00
1/12/16,3565.036,3575.97,3543.245,3543.9555,18017076100.00,199637742998.00
30/11/16,3538.001,3567.0689,3527.0231,3557.6357,17856017800.00,190681227631.00
29/11/16,3564.0404,3583.7185,3521.3787,3525.9011,23691835600.00,248322816339.00
28/11/16,3535.0807,3553.3603,3528.3196,3538.6754,20737548300.00,219859766828.00
25/11/16,3521.2984,3521.3029,3463.9477,3490.0399,15362150600.00,166832181108.00
24/11/16,3488.7402,3508.1648,3467.0108,3468.8071,14574630100.00,165071453531.00
23/11/16,3474.7289,3492.9564,3465.7639,3473.8949,16238850400.00,171247116196.00
22/11/16,3468.3637,3469.2189,3443.2201,3443.2201,16852344600.00,167250665827.00
21/11/16,3441.1106,3463.1423,3412.0801,3412.6523,14643452900.00,147542589349.00
18/11/16,3417.4554,3443.1185,3413.2698,3437.4898,11595120500.00,117345607612.00
17/11/16,3436.535,3437.669,3412.8771,3423.4654,12156173100.00,121576882948.00
16/11/16,3429.5921,3435.6366,3419.2435,3432.4336,12980851100.00,128944599173.00
15/11/16,3429.8697,3434.9216,3415.9948,3428.8663,13456632000.00,135206770523.00
14/11/16,3430.2482,3452.6159,3408.1392,3409.2241,21324710500.00,208353308629.00
11/11/16,3417.2211,3422.6715,3382.8925,3387.9481,19878149600.00,190647270040.00
10/11/16,3390.6119,3403.0158,3374.906,3374.906,13470553500.00,133277399553.00
9/11/16,3353.0548,3373.096,3322.0798,3370.6,13911005900.00,145186921690.00
8/11/16,3371.1176,3383.9176,3361.1292,3367.6976,10314828200.00,105138256060.00
7/11/16,3356.5916,3362.7416,3342.3122,3353.444,9987798800.00,94370876771.00
4/11/16,3354.1748,3377.6392,3348.4264,3362.2056,10406965500.00,110813764577.00
3/11/16,3365.0848,3379.9888,3324.8378,3326.9044,12622350400.00,137386468361.00
2/11/16,3333.3524,3356.3976,3331.384,3350.71,9119710400.00,100348995733.00
1/11/16,3359.0516,3359.394,3334.4568,3338.71,7493819900.00,84717683749.80
31/10/16,3336.2778,3340.4696,3317.328,3332.406,7135286300.00,80701820968.20
28/10/16,3340.1262,3370.7484,3337.2888,3347.1438,9313330900.00,104797971448.00
27/10/16,3345.695,3352.354,3335.133,3351.46,7762985100.00,85241012413.90
26/10/16,3354.8,3367.831,3349.574,3365.197,9802478600.00,104719318220.00
25/10/16,3367.454,3373.913,3356.585,3367.475,11119169300.00,110576512916.00
24/10/16,3367.577,3382.825,3330.967,3332.512,15301434500.00,150063007899.00
21/10/16,3327.74,3341.56,3309.178,3315.715,10978517600.00,107114926126.00
20/10/16,3318.604,3324.903,3312.174,3317.179,7923887100.00,82481095276.70
19/10/16,3316.24,3332.52,3309.831,3323.303,10116772500.00,96354442198.50
18/10/16,3321.332,3321.332,3272.681,3272.681,10286071400.00,104625044142.00
17/10/16,3277.878,3309.009,3271.541,3305.963,8611350900.00,88199418936.30
14/10/16,3305.848,3306.685,3285.729,3298.734,8231627100.00,81485597806.30
13/10/16,3302.645,3307.409,3292.397,3299.155,8122419800.00,79923748596.20
12/10/16,3300.009,3302.561,3289.753,3299.138,6866978100.00,72386912615.90
11/10/16,3306.557,3308.004,3292.877,3296.867,8771316300.00,88213421182.90
10/10/16,3293.868,3294.64,3258.958,3265.364,8051926000.00,89607989896.20
30/9/16,3253.284,3260.94,3239.036,3240.177,4497802200.00,52655734552.90
29/9/16,3244.387,3257.766,3234.803,3234.857,5545255600.00,62220302312.20
28/9/16,3230.89,3243.647,3227.996,3243.647,4472749800.00,51996404752.10
27/9/16,3240.754,3240.775,3214.441,3214.87,5846055000.00,66651130361.30
26/9/16,3220.283,3267.69,3220.283,3267.69,7045218600.00,78700835131.90
23/9/16,3275.666,3293.916,3275.025,3292.278,5799398600.00,68046257250.00
22/9/16,3291.121,3303.199,3277.979,3281.471,7575354200.00,89991761654.80
21/9/16,3266.636,3270.902,3254.321,3257.709,5914297900.00,68957744043.60
20/9/16,3257.403,3265.035,3252.388,3264.664,5278420600.00,61626150817.60
19/9/16,3263.124,3264.899,3242.742,3242.742,5883108200.00,67678031641.80
14/9/16,3238.729,3254.995,3231.335,3245.737,7043269700.00,79780746436.20
13/9/16,3260.333,3269.222,3246.385,3265.337,6718028800.00,76862644231.20
12/9/16,3262.604,3276.716,3234.573,3271.87,12291768200.00,134456630927.00
9/9/16,3318.044,3344.951,3318.044,3339.373,8265703600.00,95471188732.00
8/9/16,3339.564,3343.395,3328.226,3338.008,7191615800.00,83742346849.70
7/9/16,3340.817,3357.356,3337.75,3344.065,10294010600.00,115119908617.00
6/9/16,3342.625,3347.951,3300.125,3322.018,9828399800.00,118366533426.00
5/9/16,3319.68,3338.419,3314.629,3321.005,7829247700.00,87531089645.20
2/9/16,3314.114,3320.425,3295.755,3298.721,8279180300.00,99396378583.50
1/9/16,3301.576,3329.345,3301.212,3326.738,8494721900.00,100911462823.00
31/8/16,3327.793,3333.972,3304.655,3310.565,7957080500.00,99215044445.20
30/8/16,3311.987,3325.121,3304.596,3310.318,7572598700.00,89513016667.40
29/8/16,3307.781,3315.078,3297.069,3306.574,7703633300.00,88011642022.00
26/8/16,3307.09,3328.945,3301.735,3312.499,8153069100.00,93213205559.60
25/8/16,3308.972,3315.081,3279.806,3314.084,10058915300.00,112578140010.00
24/8/16,3329.863,3348.129,3323.725,3341.93,8119142900.00,94012832199.80
23/8/16,3341.829,3359.647,3324.96,3332.621,9292451600.00,108503692377.00
22/8/16,3336.794,3372.833,3335.469,3364.681,10795100800.00,128201783812.00
19/8/16,3365.019,3374.045,3341.192,3358.555,11996150800.00,135382706293.00
18/8/16,3364.485,3394.791,3349.687,3369.947,14238016900.00,172256533000.00
17/8/16,3373.047,3394.388,3356.924,3377.771,13884768800.00,167917530856.00
16/8/16,3378.245,3418.688,3372.02,3403.383,19638974000.00,226785231085.00
15/8/16,3393.423,3417.914,3302.377,3303.468,22054342100.00,258897463910.00
12/8/16,3294.233,3294.233,3231.136,3231.806,11625404400.00,129354686387.00
11/8/16,3233.36,3274.026,3232.612,3239.558,10104121300.00,116996159046.00
10/8/16,3243.34,3261.86,3242.75,3255.182,9043037200.00,106157448028.00
9/8/16,3256.981,3257.333,3229.174,3232.603,9106525900.00,105924052436.00
8/8/16,3234.183,3234.479,3187.252,3199.572,8667605100.00,102638114597.00
5/8/16,3205.11,3224.873,3192.861,3201.354,7719636600.00,94429542390.60
4/8/16,3201.288,3201.553,3170.418,3190.546,7350437300.00,86919591121.00
3/8/16,3193.507,3197.157,3173.535,3179.684,7286410200.00,79754323301.30
2/8/16,3189.052,3189.052,3165.542,3173.757,6216763900.00,70640763841.90
1/8/16,3176.809,3199.975,3156.748,3196.425,8700349700.00,98818634360.90
29/7/16,3203.93,3225.418,3198.683,3217.192,8804483700.00,103787029748.00
28/7/16,3221.136,3235.781,3195.269,3204.464,11277996400.00,137295892753.00
27/7/16,3218.243,3276.511,3157.409,3270.083,16018866500.00,186928366498.00
26/7/16,3269.588,3269.745,3228.007,3228.234,8105108900.00,103745762758.00
25/7/16,3230.885,3243.79,3218.141,3220.165,7020318500.00,92015844035.30
22/7/16,3225.162,3253.769,3220.893,3251.242,8602912800.00,107416887320.00
21/7/16,3252.522,3271.373,3238.303,3238.336,8600482500.00,107464072513.00
20/7/16,3237.605,3254.507,3232.256,3246.862,7270125500.00,91367448993.80
19/7/16,3248.234,3264.73,3226.198,3260.434,8888686100.00,107108911172.00
18/7/16,3262.022,3281.637,3251.765,3269.707,11031251800.00,129785706199.00
15/7/16,3276.277,3285.026,3265.29,3278.835,10266502600.00,125179812929.00
14/7/16,3276.763,3281.95,3259.065,3277.481,10752579800.00,128090420917.00
13/7/16,3282.868,3300.991,3271.775,3274.02,17519609000.00,196592300322.00
12/7/16,3273.182,3273.473,3200.303,3201.906,17253421700.00,190853738897.00
11/7/16,3203.329,3235.962,3197.625,3199.038,13852951100.00,155288151673.00
8/7/16,3192.28,3204.928,3183.959,3199.754,8973485500.00,111063465417.00
7/7/16,3209.954,3220.54,3190.123,3206.55,11859520200.00,140488833675.00
6/7/16,3216.803,3217.515,3183.451,3197.624,12489745800.00,147232471496.00
5/7/16,3207.382,3216.702,3197.995,3199.157,13022689500.00,143899100428.00
4/7/16,3204.696,3210.601,3134.023,3136.385,13331052900.00,149894780037.00
1/7/16,3154.2,3170.258,3148.294,3156.932,7174628300.00,91215027688.30
30/6/16,3153.921,3163.72,3148.198,3152.833,7969261700.00,100627912925.00
29/6/16,3151.389,3158.076,3139.132,3142.484,10372366800.00,117958861189.00
28/6/16,3136.401,3139.43,3099.701,3107.397,9202463700.00,117197791504.00
27/6/16,3120.544,3120.64,3064.966,3065.128,8326725900.00,104066083790.00
24/6/16,3077.155,3130.539,3033.965,3110.646,10479220800.00,118967441702.00
23/6/16,3117.316,3129.72,3102.481,3129.72,6775173800.00,81732552158.80
22/6/16,3133.961,3134.06,3096.991,3100.449,6648711300.00,81348715847.60
21/6/16,3106.317,3155.492,3097.94,3124.898,8796534500.00,107233643632.00
20/6/16,3112.674,3118.725,3089.712,3114.906,6358714100.00,74647802461.70
17/6/16,3110.357,3131.048,3096.09,3096.09,8540298500.00,97953389320.00
16/6/16,3094.674,3112.475,3089.477,3104.361,8297470300.00,93496238870.50
15/6/16,3116.368,3128.673,3042.232,3043.957,8739325700.00,106170177872.00
14/6/16,3075.983,3078.749,3055.655,3058.443,6627945700.00,78622305349.50
13/6/16,3066.341,3145.605,3065.767,3134.045,9297594700.00,114091320004.00
8/6/16,3163.986,3174.971,3148.351,3171.813,7629177500.00,97682790861.10
7/6/16,3177.053,3186.616,3168.179,3182.437,6892831400.00,88711618425.40
6/6/16,3178.788,3197.22,3168.554,3192.779,7669375100.00,101176231366.00
3/6/16,3189.325,3201.749,3162.088,3172.946,10149178300.00,136332027087.00
2/6/16,3167.099,3168.824,3151.065,3158.025,8600342700.00,97093625344.90
1/6/16,3160.547,3181.792,3159.817,3172.961,11314848200.00,131700821152.00
31/5/16,3169.559,3170.926,3068.596,3068.596,13886311100.00,151398175957.00
30/5/16,3066.709,3075.261,3037.664,3056.313,6309857900.00,63496565009.00
27/5/16,3062.499,3073.756,3052.179,3059.732,6046875000.00,59371777079.40
26/5/16,3064.211,3072.524,3027.444,3056.6,6039298100.00,65985183918.90
25/5/16,3059.225,3089.102,3054.869,3079.748,5665280300.00,63316562529.50
24/5/16,3063.555,3083.257,3052.59,3083.244,5873438500.00,61106015446.40
23/5/16,3087.222,3098.478,3076.503,3078.515,5969721600.00,70337514483.50
20/5/16,3078.218,3078.531,3041.516,3047.777,5608084200.00,65124251092.10
19/5/16,3062.5,3086.977,3058.145,3060.342,6044416600.00,68679060392.10
18/5/16,3068.035,3072.612,3039.461,3071.529,8271536900.00,88458847114.80
17/5/16,3086.024,3105.201,3073.459,3095.522,6527812500.00,75389385458.00
16/5/16,3095.308,3095.555,3053.661,3064.526,5946185600.00,64405200020.10
13/5/16,3074.935,3103.095,3064.691,3081.679,6262975500.00,65850995648.70
12/5/16,3090.137,3095.348,3035.022,3059.383,7876572600.00,81418792606.20
11/5/16,3082.808,3102.876,3063.088,3080.636,8179425800.00,87323408341.70
10/5/16,3069.112,3084.724,3055.183,3055.211,6884993500.00,70650764147.20
9/5/16,3065.615,3115.43,3055.005,3115.43,9923047700.00,100409213488.00
6/5/16,3130.354,3216.893,3130.147,3213.136,10868024000.00,119265216104.00
5/5/16,3213.92,3217.282,3196.566,3204.169,7473368100.00,83946496908.00
4/5/16,3209.461,3222.882,3198.292,3203.465,9086240800.00,97797134813.00
3/5/16,3213.54,3218.485,3151.405,3159.823,9816483500.00,115733867591.00
29/4/16,3156.745,3171.289,3149.397,3153.537,5802977600.00,70807704222.00
28/4/16,3160.581,3174.766,3135.643,3169.333,6987066000.00,78876767222.00
27/4/16,3165.916,3188.826,3162.691,3181.931,6000414700.00,70620405995.00
26/4/16,3179.161,3181.095,3150.404,3159.771,5902073400.00,68871554173.00
25/4/16,3162.033,3172.269,3137.113,3164.738,6751935100.00,74734848036.00
22/4/16,3174.901,3175.38,3137.993,3142.561,7707849200.00,82442921903.00
21/4/16,3160.603,3198.557,3150.94,3160.796,10475265100.00,110324379038.00
20/4/16,3181.026,3248.422,3107.369,3244.142,16220785800.00,172324694469.00
19/4/16,3238.303,3250.725,3221.577,3243.971,8087144000.00,90976236261.00
18/4/16,3228.453,3252.671,3221.662,3252.671,9709006900.00,103956150095.00
15/4/16,3272.205,3282.985,3261.73,3279.857,9980752900.00,107963982334.00
14/4/16,3275.832,3286.072,3252.05,3277.098,11315732700.00,117989443450.00
13/4/16,3261.383,3296.523,3237.858,3237.858,19561386600.00,200159601290.00
12/4/16,3218.45,3232.264,3198.903,3227.367,9286943700.00,99086557951.00
11/4/16,3230.096,3251.572,3213.507,3213.507,12521270900.00,142759491340.00
8/4/16,3185.726,3197.774,3163.305,3189.846,10100562500.00,113920716519.00
7/4/16,3209.29,3270.82,3208.644,3266.288,11240946700.00,128273067720.00
6/4/16,3257.528,3267.64,3236.196,3250.522,12019630500.00,137206268587.00
5/4/16,3264.486,3271.93,3205.207,3211.305,14604777200.00,159296543667.00
1/4/16,3221.895,3222.612,3165.856,3213.674,11812213900.00,127050098456.00
31/3/16,3218.088,3241.927,3208.665,3229.2,12155207400.00,147267617416.00
30/3/16,3216.275,3216.676,3161.289,3161.289,11780251200.00,140721774451.00
29/3/16,3135.41,3178.075,3122.761,3171.314,9729474700.00,113844280553.00
28/3/16,3169.728,3229.624,3161.878,3206.953,10344193300.00,123844044128.00
25/3/16,3197.817,3204.442,3174.318,3176.81,9739533000.00,115195604431.00
24/3/16,3181.851,3221.906,3181.813,3211.496,13313112200.00,162436036415.00
23/3/16,3236.092,3242.247,3202.976,3217.729,12567928600.00,155567074583.00
22/3/16,3225.79,3249.677,3218.728,3231.615,16102089700.00,194211982989.00
21/3/16,3249.437,3267.775,3198.361,3203.293,23326946400.00,256836636273.00
18/3/16,3171.963,3197.668,3130.102,3136.223,19730256400.00,210017810346.00
17/3/16,3124.204,3147.841,3077.572,3096.808,12166177700.00,136603715775.00
16/3/16,3090.033,3100.352,3064.521,3068.866,12473644800.00,126128854001.00
15/3/16,3074.78,3077.085,3028.578,3061.343,9831194100.00,101302845698.00
14/3/16,3065.69,3106.8,3034,3039.569,11710865500.00,123539094703.00
11/3/16,3018.284,3026.437,2982.172,2990.214,7333356400.00,74367296548.00
10/3/16,3013.146,3074.16,3012.691,3056.21,7607219700.00,78180468559.00
9/3/16,3071.907,3072.916,3020.134,3045.924,11146624500.00,106298652785.00
8/3/16,3107.673,3109.25,3001.829,3100.149,13623574200.00,128758488144.00
7/3/16,3104.84,3130.903,3083.584,3108.999,13246203700.00,127790344488.00
4/3/16,3093.89,3101.656,3032.424,3047.537,21917253400.00,205520475543.00
3/3/16,3058.422,3078.444,3040.246,3050.389,17310574400.00,165509087742.00
2/3/16,3051.333,3054.724,2933.116,2933.921,17597234700.00,164025161471.00
1/3/16,2930.694,2950.436,2863.323,2881.335,11604591800.00,110491037808.00
29/2/16,2877.467,2939.875,2821.215,2939.58,12934102000.00,118440829598.00
26/2/16,2948.031,2964.385,2902.948,2942.095,10694972900.00,102531571946.00
25/2/16,2918.75,3104.436,2905.457,3104.41,15782975200.00,153493008194.00
24/2/16,3109.545,3109.545,3055.251,3077.606,11178265000.00,112918607549.00
23/2/16,3089.363,3119.221,3061.429,3117.203,11256739100.00,117476469063.00
22/2/16,3118.868,3128.207,3071.329,3083.933,14094696800.00,141684080627.00
19/2/16,3051.585,3065.968,3032.634,3047.942,8733801200.00,90849341804.00
18/2/16,3053.699,3093.513,3049.841,3079.527,12440146400.00,122618612161.00
17/2/16,3063.32,3065.785,3027.046,3034.09,12829160700.00,122279340234.00
16/2/16,3037.035,3042.089,2962.187,2962.187,11257964300.00,112300492317.00
15/2/16,2946.707,2961.493,2886.018,2888.428,7291943400.00,71285049141.00
5/2/16,2963.789,2988.36,2962.847,2982.056,7685080800.00,77443222334.00
